Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,TotRms AbvGrd,Neighborhood,SalePrice,Age of House
9,1792,3.0,925.0,1792.0,1792,2005,2006,2,6,NridgHt,372397,18
9,1780,3.0,816.0,1780.0,1780,2004,2005,2,7,NridgHt,378000,19
9,1792,3.0,874.0,1792.0,1792,2003,2004,2,6,NridgHt,374000,20
9,2728,3.0,706.0,1848.0,1848,2005,2006,2,10,NridgHt,437154,18
8,1904,2.0,736.0,1058.0,1058,2005,2005,2,8,NridgHt,275000,19
8,1914,3.0,746.0,1420.0,1426,2004,2004,2,9,NridgHt,279000,20
7,1364,2.0,484.0,1364.0,1364,2005,2005,2,6,NridgHt,185850,19
9,1565,2.0,556.0,1560.0,1565,2005,2005,2,6,NridgHt,282500,19
7,1368,2.0,474.0,1368.0,1368,2005,2006,2,6,NridgHt,202500,18
7,1368,2.0,474.0,1368.0,1368,2005,2006,2,6,NridgHt,202665,18
9,1686,3.0,899.0,1686.0,1686,2006,2006,2,6,NridgHt,332200,18
9,1666,2.0,575.0,1666.0,1666,2006,2006,2,6,NridgHt,310090,18
7,1405,2.0,478.0,1405.0,1405,2003,2003,2,6,NridgHt,171750,21
6,1316,2.0,397.0,1316.0,1316,2005,2006,2,6,Gilbert,169990,18
6,1456,2.0,390.0,728.0,728,2005,2006,2,8,Gilbert,170440,18
7,1492,2.0,440.0,738.0,738,2006,2006,2,8,Gilbert,169985,18
7,1496,2.0,426.0,654.0,664,2006,2006,2,7,Gilbert,179665,18
7,1863,3.0,660.0,879.0,879,2006,2006,2,9,Gilbert,219210,18
6,1326,2.0,427.0,1326.0,1326,2006,2006,2,6,Gilbert,174190,18
6,1456,2.0,429.0,728.0,728,2006,2006,2,8,Gilbert,172785,18
8,2373,3.0,632.0,1052.0,1052,2004,2005,2,9,Gilbert,258000,19
7,1492,2.0,440.0,738.0,738,2006,2006,2,8,Gilbert,185101,18
7,1364,2.0,437.0,1220.0,1364,2006,2006,2,6,Blmngtn,210250,18
7,1557,2.0,420.0,1374.0,1557,2003,2004,2,7,Blmngtn,234000,20
8,1456,2.0,400.0,1273.0,1456,2003,2003,2,7,Blmngtn,215000,21
7,1511,2.0,398.0,1368.0,1511,2002,2002,2,5,Blmngtn,246990,22
7,1414,2.0,398.0,1375.0,1414,2004,2004,2,6,Blmngtn,178740,20
7,1548,2.0,388.0,1365.0,1548,2004,2004,2,7,Blmngtn,225000,20
7,1248,2.0,438.0,1248.0,1248,2005,2006,2,5,Blmngtn,167240,18
7,1142,2.0,440.0,1142.0,1142,2005,2006,2,6,Blmngtn,156820,18
7,1506,2.0,440.0,1362.0,1506,2005,2005,2,6,Blmngtn,213490,19
8,1567,3.0,648.0,1520.0,1567,2006,2006,2,7,Blmngtn,264561,18
7,1500,3.0,648.0,1356.0,1500,2006,2006,2,6,Blmngtn,246578,18
5,1838,2.0,372.0,732.0,734,2005,2005,2,7,Gilbert,192140,19
6,1509,2.0,393.0,783.0,807,2002,2003,2,7,Gilbert,183200,21
8,1414,2.0,403.0,707.0,707,2004,2004,2,6,Gilbert,178000,20
7,1598,2.0,433.0,848.0,848,2004,2005,2,7,Gilbert,201490,19
8,1936,2.0,504.0,1406.0,1454,2000,2000,2,7,Gilbert,230500,24
7,1509,2.0,393.0,783.0,807,2003,2003,2,8,Gilbert,180000,21
6,1664,2.0,460.0,953.0,953,2000,2000,2,7,Gilbert,172400,24
6,1889,2.0,431.0,982.0,1008,2000,2000,2,9,Gilbert,215000,24
7,1886,2.0,431.0,930.0,956,1998,1999,2,10,Gilbert,199900,25
6,1671,2.0,472.0,959.0,959,2000,2000,2,7,Gilbert,173000,24
7,2322,3.0,617.0,1035.0,1082,2006,2006,3,8,Gilbert,287602,18
7,2291,2.0,429.0,975.0,1005,1999,1999,2,8,Gilbert,230000,25
8,2392,3.0,870.0,1396.0,1407,1997,1998,2,7,NoRidge,348000,26
8,1976,3.0,885.0,1044.0,1079,1998,1998,2,7,NoRidge,286000,26
8,2234,3.0,768.0,1160.0,1205,2000,2000,2,7,NoRidge,300000,24
10,3627,3.0,807.0,1930.0,1831,1995,1996,3,10,NoRidge,625000,28
9,2855,3.0,774.0,1540.0,1540,2000,2000,2,9,NoRidge,405000,24
8,1924,2.0,592.0,1086.0,1086,1998,1998,2,7,NoRidge,280000,26
8,2263,2.0,420.0,1141.0,1165,1998,1998,2,10,NoRidge,258000,26
8,2726,3.0,725.0,1342.0,1358,1995,1995,2,9,NoRidge,350000,29
9,3500,3.0,959.0,1733.0,1933,1993,1994,3,11,NoRidge,584500,30
8,2494,3.0,803.0,1290.0,1305,1994,1995,2,9,NoRidge,321000,29
8,2526,3.0,844.0,1165.0,1203,1994,1994,2,8,NoRidge,290000,30
8,2799,3.0,704.0,1286.0,1565,1993,1993,2,8,NoRidge,315000,31
8,1964,2.0,760.0,1100.0,1116,2005,2006,2,8,Somerst,252000,18
8,1670,3.0,928.0,1670.0,1670,2006,2006,2,6,Somerst,336820,18
8,2097,3.0,1134.0,2077.0,2097,2005,2006,1,8,Somerst,423000,18
8,1660,2.0,500.0,1660.0,1660,2006,2006,2,8,Somerst,290000,18
7,1616,3.0,834.0,1616.0,1616,2005,2005,2,7,Somerst,232000,19
8,1504,2.0,510.0,1504.0,1504,2006,2006,2,7,Somerst,199000,18
8,1278,2.0,584.0,1278.0,1278,2006,2006,2,5,Somerst,198600,18
9,2640,3.0,792.0,2036.0,2036,2006,2006,3,11,Somerst,405749,18
8,1489,2.0,776.0,1489.0,1489,2006,2006,2,7,Somerst,232600,18
8,1939,3.0,1053.0,1095.0,1095,2006,2006,2,8,Somerst,266000,18
7,1553,2.0,615.0,756.0,756,2005,2006,2,6,Somerst,186500,18
6,1716,2.0,615.0,858.0,858,2005,2005,2,7,Somerst,200825,19
7,1576,2.0,614.0,770.0,778,2006,2006,2,6,Somerst,197000,18
6,1262,2.0,572.0,1262.0,1262,2006,2006,2,5,Somerst,185000,18
7,1266,2.0,453.0,1257.0,1266,2005,2005,2,6,Somerst,176000,19
7,1301,2.0,572.0,1293.0,1301,2006,2006,2,5,Somerst,187750,18
6,1142,0.0,0.0,1142.0,1142,2005,2005,1,5,SawyerW,139500,19
7,1400,2.0,612.0,1400.0,1400,2005,2006,2,6,SawyerW,186800,18
6,1131,0.0,0.0,1131.0,1131,2005,2006,1,6,SawyerW,132000,18
6,1141,2.0,484.0,1141.0,1141,2005,2005,1,6,SawyerW,142500,19
6,1158,2.0,576.0,1158.0,1158,2004,2004,1,5,SawyerW,158000,20
7,1686,2.0,462.0,891.0,891,2005,2005,2,8,SawyerW,184000,19
7,1585,2.0,449.0,784.0,831,2005,2005,2,7,SawyerW,184900,19
6,1837,2.0,688.0,941.0,941,1997,1998,2,7,SawyerW,187000,26
6,1603,2.0,484.0,761.0,810,1992,1992,2,7,SawyerW,175900,32
6,1731,2.0,462.0,836.0,844,1992,1993,2,7,SawyerW,248500,31
6,1398,2.0,542.0,1398.0,1398,1990,1991,2,5,SawyerW,172000,33
6,1217,2.0,484.0,1217.0,1217,1991,1991,2,5,SawyerW,151000,33
6,1320,2.0,472.0,636.0,636,1994,1994,2,6,SawyerW,150000,30
4,1056,1.0,384.0,1056.0,1056,1966,1966,1,5,SawyerW,107000,58
5,965,1.0,300.0,828.0,965,1965,1965,1,6,SawyerW,119900,59
5,988,2.0,624.0,988.0,988,1962,1962,1,6,Sawyer,129500,62
5,1728,2.0,504.0,1728.0,1728,1963,1963,2,10,Sawyer,125000,61
6,1654,2.0,528.0,0.0,1286,1977,1977,2,10,Sawyer,119500,47
5,1211,2.0,576.0,864.0,1211,1962,2002,1,6,Sawyer,144000,22
6,1212,2.0,492.0,506.0,1212,1977,1995,1,6,Sawyer,151000,29
5,984,1.0,310.0,984.0,984,1965,1965,1,5,Sawyer,126000,59
5,909,1.0,294.0,882.0,909,1968,1968,1,5,Sawyer,116000,56
5,925,2.0,484.0,925.0,925,1963,1963,1,5,Sawyer,133500,61
5,1024,1.0,308.0,1024.0,1024,1965,1965,1,5,Sawyer,120875,59
5,935,1.0,288.0,935.0,935,1965,1965,1,5,Sawyer,137000,59
5,912,0.0,0.0,912.0,912,1964,1964,1,6,Sawyer,124000,60
5,1236,1.0,288.0,912.0,1236,1961,1994,1,6,Sawyer,135000,30
5,941,1.0,288.0,912.0,941,1967,1967,1,6,Sawyer,129200,57
7,2646,2.0,550.0,1748.0,2151,1974,1974,2,9,Veenker,260000,50
8,2417,2.0,462.0,1288.0,1301,1991,1992,2,9,NoRidge,260000,32
8,2826,3.0,888.0,1334.0,1520,1992,1993,2,9,NoRidge,334000,31
8,2520,3.0,796.0,1338.0,1352,1993,1993,2,10,NoRidge,310000,31
7,2295,2.0,590.0,1095.0,1166,1992,2000,2,9,NoRidge,268000,24
8,1624,3.0,757.0,1624.0,1624,1994,1995,2,5,NoRidge,262000,29
7,1143,2.0,588.0,1143.0,1143,2004,2004,1,5,Somerst,176400,20
8,1247,2.0,550.0,1247.0,1247,2005,2005,1,4,Somerst,197000,19
7,1200,2.0,480.0,600.0,520,2005,2005,2,4,Somerst,151000,19
7,1223,2.0,480.0,600.0,520,2005,2005,2,4,Somerst,147400,19
7,1223,2.0,480.0,600.0,520,2005,2005,2,4,Somerst,149900,19
7,1200,2.0,480.0,600.0,520,2005,2005,2,4,Somerst,144152,19
6,1524,2.0,440.0,756.0,768,2000,2000,2,4,Somerst,166000,24
7,1452,2.0,506.0,691.0,713,1999,1999,2,6,Somerst,183900,25
7,1382,2.0,490.0,673.0,673,2000,2000,2,6,Somerst,165000,24
7,1080,2.0,496.0,530.0,530,2003,2003,2,4,Somerst,139000,21
7,1694,1.0,434.0,569.0,854,1997,1998,2,6,Somerst,200000,26
8,1568,2.0,564.0,1568.0,1568,2001,2002,2,6,Somerst,221000,22
8,1494,2.0,481.0,1494.0,1494,1995,1996,1,6,Veenker,270000,28
6,1208,2.0,546.0,1208.0,1208,1977,1977,1,6,Veenker,165000,47
8,1235,2.0,484.0,1235.0,1235,1980,1980,1,4,Greens,214000,44
8,1036,2.0,484.0,1036.0,1036,1980,1980,1,4,Greens,188000,44
8,1226,2.0,484.0,1226.0,1226,1980,1980,1,4,Greens,190000,44
8,1226,2.0,484.0,1226.0,1226,1978,1978,1,4,Greens,170000,46
9,1842,3.0,894.0,1842.0,1842,1981,1987,0,5,Veenker,385000,37
5,1193,2.0,501.0,1153.0,1193,1972,1972,2,6,NWAmes,146500,52
7,1920,2.0,487.0,570.0,1222,1968,1992,3,8,NWAmes,170000,32
7,2156,2.0,508.0,1568.0,2156,1968,2003,2,9,NWAmes,262500,21
6,1416,2.0,776.0,708.0,708,1968,1968,2,7,NWAmes,179900,56
6,2654,2.0,619.0,1054.0,1512,1968,1984,2,9,NWAmes,250000,40
6,1790,2.0,484.0,732.0,1012,1972,1972,1,8,NWAmes,165150,52
7,1334,2.0,477.0,1334.0,1334,1967,1967,2,7,NWAmes,164500,57
7,1164,2.0,528.0,1164.0,1164,1969,1969,1,6,NWAmes,140000,55
5,980,1.0,384.0,980.0,980,1967,1967,2,6,NAmes,135500,57
5,1051,2.0,504.0,1051.0,1051,1968,1968,1,6,NAmes,142000,56
5,1770,2.0,530.0,900.0,884,1968,1968,1,7,NAmes,155000,56
6,976,2.0,504.0,976.0,976,1968,2004,1,4,NAmes,157500,20
5,1052,1.0,288.0,1052.0,1052,1968,1968,1,5,NAmes,138500,56
5,898,1.0,326.0,833.0,898,1968,1968,1,6,NAmes,140000,56
5,1051,1.0,264.0,1051.0,1051,1966,1966,1,6,NAmes,124400,58
5,1141,1.0,568.0,1141.0,1141,1967,1967,1,6,NAmes,158000,57
5,1200,2.0,884.0,864.0,1200,1965,1998,1,6,NAmes,146000,26
6,1993,2.0,495.0,825.0,1097,1971,1971,2,8,NWAmes,190000,53
5,1050,1.0,368.0,1050.0,1050,1961,1961,1,6,NAmes,136500,63
5,864,2.0,624.0,864.0,864,1958,1958,1,5,NAmes,129900,66
5,1712,2.0,588.0,1626.0,1712,1959,2005,2,8,NAmes,145000,19
6,1565,1.0,299.0,1187.0,1565,1965,2000,2,7,NAmes,185900,24
6,1251,1.0,461.0,1251.0,1251,1964,1964,1,6,NAmes,160000,60
6,1488,2.0,430.0,1008.0,1488,1964,1964,1,7,NAmes,167000,60
5,1440,2.0,480.0,720.0,720,1964,1964,1,7,NAmes,157500,60
6,1095,1.0,264.0,588.0,1095,1958,1958,1,6,NAmes,140000,66
5,1053,2.0,750.0,1008.0,1053,1958,1991,1,6,NAmes,150000,33
5,1248,1.0,286.0,1248.0,1248,1960,1960,1,6,NAmes,151500,64
6,816,1.0,240.0,816.0,816,1934,1950,1,4,NAmes,129800,74
5,1008,1.0,275.0,1008.0,1008,1954,1954,1,4,NAmes,137000,70
5,1043,1.0,273.0,938.0,1043,1947,1950,1,5,NAmes,137000,74
4,1230,1.0,305.0,747.0,774,1946,1950,1,5,BrkSide,121600,74
4,869,0.0,0.0,440.0,869,1923,1958,1,4,BrkSide,85500,66
4,747,2.0,528.0,600.0,747,1926,1953,1,5,BrkSide,79900,71
5,1252,2.0,576.0,504.0,936,1908,1991,1,5,BrkSide,127000,33
5,1433,2.0,441.0,1251.0,1433,1961,1990,1,7,NAmes,161000,34
5,1624,1.0,240.0,1444.0,1624,1952,1952,1,6,NAmes,146500,72
5,1216,1.0,280.0,1056.0,1216,1951,1951,1,7,NAmes,135000,73
5,2136,2.0,528.0,2136.0,2136,1951,1951,2,7,NAmes,137900,73
6,1578,1.0,240.0,806.0,958,1941,1950,1,5,NAmes,133000,74
5,1728,1.0,234.0,704.0,1024,1949,1973,1,7,NAmes,137000,51
5,936,1.0,240.0,936.0,936,1954,1975,1,5,NAmes,121000,49
5,1584,2.0,506.0,1584.0,1584,1967,1967,2,8,NAmes,119000,57
6,1246,2.0,441.0,1246.0,1246,1964,1964,1,6,NAmes,172000,60
5,1235,2.0,480.0,1235.0,1235,1961,1961,1,6,NAmes,98600,63
7,2157,2.0,487.0,924.0,1216,1966,1966,2,8,NAmes,226000,58
5,1128,1.0,286.0,936.0,1128,1954,1954,1,5,NAmes,118000,70
8,3112,2.0,795.0,1360.0,1360,1918,1990,2,8,NAmes,235000,34
6,1008,2.0,430.0,1008.0,1008,1963,1963,1,5,NAmes,135000,61
5,1190,2.0,540.0,1106.0,1190,1962,1962,1,6,NAmes,132500,62
5,1144,1.0,796.0,1144.0,1144,1959,1959,1,6,NAmes,143000,65
5,1364,1.0,331.0,1179.0,1364,1957,1957,1,6,NAmes,132000,67
6,1383,1.0,292.0,1383.0,1383,1960,1960,1,7,NAmes,145250,64
6,1336,2.0,488.0,1121.0,1336,1958,1958,1,7,NAmes,162000,66
5,1370,1.0,300.0,1058.0,1370,1956,1956,1,6,NAmes,148000,68
5,1092,1.0,299.0,1092.0,1092,1957,1957,1,6,NAmes,141000,67
6,1124,1.0,353.0,1124.0,1124,1956,1994,1,6,NAmes,153000,30
5,1236,1.0,447.0,1070.0,1236,1957,1996,1,6,NAmes,134450,28
5,943,2.0,600.0,943.0,943,1979,1979,1,4,NAmes,135960,45
6,1050,1.0,286.0,1050.0,1050,1954,2000,1,6,NAmes,156000,24
6,1375,2.0,451.0,1367.0,1375,1954,1954,1,5,NAmes,140000,70
5,1008,1.0,280.0,1008.0,1008,1952,2003,1,4,NAmes,139500,21
6,1575,2.0,400.0,216.0,1575,1951,1951,1,5,NAmes,155000,73
5,1145,2.0,684.0,301.0,1145,1956,1956,1,6,NAmes,127000,68
5,1005,1.0,319.0,1005.0,1005,1956,1956,1,6,NAmes,133500,68
5,1056,1.0,300.0,1056.0,1056,1955,1955,1,6,NAmes,125000,69
5,884,1.0,270.0,884.0,884,1951,1991,1,4,NAmes,142000,33
7,2039,3.0,791.0,929.0,2039,1941,1963,1,7,NAmes,167000,61
5,1384,2.0,896.0,1015.0,1384,1956,2001,1,6,NAmes,159000,23
5,2640,3.0,1008.0,2171.0,1392,1925,1975,2,10,OldTown,180000,49
6,1312,2.0,649.0,784.0,900,1947,1950,1,6,NAmes,127000,74
6,1310,1.0,398.0,617.0,865,1924,1950,2,6,OldTown,112000,74
3,713,1.0,371.0,713.0,713,1930,2001,1,5,OldTown,99800,23
5,833,1.0,326.0,833.0,833,1954,2000,1,4,OldTown,117000,24
5,1073,1.0,326.0,1073.0,1073,1921,1968,1,4,OldTown,108480,56
3,715,2.0,660.0,715.0,715,1929,1950,1,4,NAmes,68000,74
4,720,1.0,280.0,448.0,448,1900,1998,1,5,OldTown,86900,26
5,1130,2.0,720.0,1120.0,1130,1920,1950,1,5,OldTown,120000,74
6,1595,2.0,528.0,663.0,774,1915,1950,2,7,OldTown,155500,74
4,1760,2.0,648.0,1077.0,981,1910,1950,1,7,OldTown,80000,74
3,1214,3.0,936.0,672.0,694,1915,1950,1,6,OldTown,105000,74
5,2414,2.0,520.0,954.0,1766,1900,1970,2,10,OldTown,160000,54
5,1466,2.0,566.0,796.0,1096,1936,1989,2,7,OldTown,170000,35
6,1324,2.0,440.0,1088.0,1324,1965,1965,2,6,NAmes,160000,59
5,1086,2.0,484.0,1024.0,1086,1966,1966,1,6,NAmes,159950,58
6,1146,1.0,294.0,1083.0,1146,1963,1963,1,6,NAmes,165000,61
6,1734,2.0,440.0,912.0,1085,1962,1981,1,7,NAmes,159000,43
6,1207,1.0,264.0,1135.0,1207,1962,1985,1,6,NAmes,147000,39
5,912,1.0,288.0,912.0,912,1964,1964,1,5,NAmes,115000,60
6,1194,2.0,539.0,655.0,1194,1959,1959,1,6,NAmes,159500,65
6,864,1.0,288.0,864.0,864,1959,1959,1,4,NAmes,120000,65
5,816,1.0,308.0,816.0,816,1957,1957,1,5,NAmes,129900,67
6,1773,2.0,418.0,1313.0,1773,1961,1992,2,6,NAmes,183000,32
7,1472,2.0,484.0,0.0,1472,1959,1959,2,5,NAmes,157500,65
7,2448,2.0,441.0,1438.0,1900,1962,1998,3,9,NAmes,277500,26
5,1600,1.0,319.0,1484.0,1600,1957,1997,1,6,NAmes,207500,27
4,1521,1.0,597.0,910.0,910,1950,1950,1,6,NAmes,147500,74
4,1192,0.0,0.0,720.0,720,1949,1950,1,6,NAmes,135000,74
5,1040,2.0,625.0,0.0,1040,1950,1950,1,5,NAmes,109500,74
4,1040,2.0,420.0,0.0,1040,1950,1950,1,4,NAmes,109900,74
5,1040,1.0,286.0,1040.0,1040,1959,1959,1,6,NAmes,133700,65
3,1040,2.0,400.0,0.0,1040,1950,1950,2,6,NAmes,81400,74
3,1040,2.0,400.0,0.0,1040,1949,1950,2,6,NAmes,87500,74
3,1040,2.0,400.0,0.0,1040,1950,1950,2,6,NAmes,93500,74
5,1556,0.0,0.0,1556.0,1556,1960,1960,2,8,NAmes,119000,64
5,1150,1.0,300.0,1150.0,1150,1959,1959,1,6,NAmes,141000,65
5,1150,1.0,288.0,1150.0,1150,1961,1961,1,6,NAmes,146000,63
6,1348,2.0,453.0,660.0,660,1966,1966,1,6,NAmes,155000,58
5,999,1.0,300.0,925.0,999,1962,1962,1,6,NAmes,134500,62
7,1045,2.0,528.0,1045.0,1045,1962,1962,1,6,NAmes,120000,62
5,864,1.0,336.0,864.0,864,1962,1962,1,5,NAmes,105000,62
5,1025,0.0,0.0,1025.0,1025,1962,1962,1,6,NAmes,124000,62
5,2014,2.0,624.0,716.0,1007,1900,2005,2,8,OldTown,169000,19
4,1328,1.0,210.0,686.0,810,1925,1950,1,8,OldTown,107000,74
5,1668,1.0,240.0,1212.0,1226,1948,1950,1,6,OldTown,135000,74
4,1657,1.0,162.0,1147.0,1147,1920,1980,1,9,OldTown,111500,44
6,1416,2.0,400.0,780.0,940,1900,2004,1,7,OldTown,156500,20
7,1641,2.0,546.0,728.0,832,1925,1990,1,6,OldTown,178000,34
7,1428,2.0,576.0,712.0,848,1900,1970,1,7,OldTown,139900,54
7,1004,1.0,200.0,502.0,502,1930,1950,1,5,OldTown,105000,74
6,813,1.0,270.0,813.0,813,1930,2005,1,5,OldTown,110000,19
4,1951,2.0,576.0,938.0,1084,1900,1950,2,9,OldTown,111500,74
6,1032,1.0,280.0,1032.0,1032,1924,1950,1,5,OldTown,108000,74
5,844,1.0,216.0,844.0,844,1925,1950,1,5,OldTown,111500,74
5,1750,1.0,240.0,636.0,1089,1880,1991,1,8,OldTown,124000,33
4,864,1.0,528.0,576.0,864,1950,1950,1,5,OldTown,105000,74
6,1118,2.0,440.0,648.0,734,1920,1950,1,6,OldTown,116000,74
3,1376,1.0,216.0,738.0,714,1905,1950,1,7,OldTown,96900,74
5,960,2.0,576.0,960.0,960,1955,1955,1,5,OldTown,135500,69
5,1566,2.0,450.0,816.0,816,1924,1950,1,7,OldTown,139000,74
3,492,1.0,200.0,492.0,492,1921,1950,1,3,OldTown,61500,74
6,1182,1.0,378.0,770.0,885,1945,1950,1,5,OldTown,120000,74
3,1163,1.0,220.0,1162.0,1163,1955,2005,1,6,OldTown,126175,19
3,840,1.0,250.0,798.0,840,1920,1950,1,5,OldTown,64000,74
6,1928,1.0,440.0,1020.0,908,1910,1950,2,9,OldTown,137000,74
4,1774,3.0,779.0,1095.0,1095,1900,1950,2,8,OldTown,87000,74
7,1768,2.0,320.0,880.0,880,1914,1970,1,6,OldTown,163000,54
7,2104,2.0,432.0,1226.0,1226,1910,2005,2,9,OldTown,155000,19
5,1440,1.0,352.0,540.0,889,1900,1950,1,6,OldTown,79000,74
7,1690,1.0,225.0,815.0,815,1916,1950,1,7,OldTown,144000,74
6,1368,1.0,216.0,684.0,684,1910,1993,1,7,OldTown,114504,31
7,1762,2.0,576.0,596.0,998,1920,1950,1,8,OldTown,157000,74
6,1200,1.0,312.0,1200.0,1200,1923,1950,1,7,OldTown,125000,74
10,3608,3.0,840.0,1107.0,1518,1892,1993,2,12,OldTown,475000,31
5,1248,0.0,0.0,624.0,624,1920,1950,2,8,OldTown,93500,74
5,960,2.0,624.0,960.0,960,1958,1958,1,5,OldTown,125000,66
3,1020,0.0,0.0,1020.0,1020,1918,1950,1,5,IDOTRR,64500,74
4,788,0.0,0.0,788.0,788,1941,1950,1,4,BrkSide,100000,74
6,1577,1.0,312.0,972.0,972,1939,1950,1,6,BrkSide,140200,74
6,1827,1.0,240.0,848.0,1017,1924,1996,1,9,BrkSide,202500,28
6,1664,2.0,420.0,1004.0,1004,1947,1950,2,7,BrkSide,159000,74
5,1118,2.0,410.0,793.0,793,1939,1950,1,5,OldTown,119900,74
6,1176,2.0,528.0,816.0,816,1934,1950,1,6,BrkSide,114500,74
5,1344,1.0,240.0,896.0,896,1936,1950,1,7,BrkSide,115000,74
3,1162,1.0,258.0,728.0,728,1930,1950,1,6,BrkSide,75000,74
5,1015,1.0,450.0,768.0,1015,1925,1950,1,6,BrkSide,88000,74
4,912,0.0,0.0,0.0,672,1947,1950,1,3,BrkSide,80500,74
5,1576,1.0,225.0,1042.0,1042,1928,1950,1,8,BrkSide,149000,74
5,1324,1.0,180.0,741.0,741,1930,1984,1,7,BrkSide,110000,40
6,1103,2.0,440.0,1103.0,1103,1925,1980,1,5,OldTown,110500,44
5,616,1.0,205.0,616.0,616,1921,1950,1,4,BrkSide,89000,74
5,1048,1.0,280.0,993.0,1048,1922,1950,1,5,BrkSide,113000,74
5,816,1.0,210.0,816.0,816,1925,1950,1,4,BrkSide,109000,74
6,2486,2.0,576.0,1595.0,1611,1962,1962,2,8,OldTown,220000,62
4,960,2.0,576.0,960.0,960,1970,1970,1,6,BrkSide,129000,54
6,1635,1.0,255.0,485.0,1001,1910,2003,1,5,OldTown,117000,21
4,693,0.0,0.0,693.0,693,1941,1950,1,4,OldTown,52500,74
4,1430,2.0,370.0,596.0,834,1924,1950,2,7,IDOTRR,107000,74
5,1330,1.0,390.0,396.0,665,1910,2004,1,7,IDOTRR,116500,20
5,819,0.0,0.0,610.0,819,1919,1950,1,4,IDOTRR,72000,74
6,1376,1.0,198.0,780.0,780,1937,1950,2,7,IDOTRR,119500,74
5,1360,1.0,297.0,803.0,803,1938,1995,1,6,IDOTRR,125500,29
3,1077,1.0,210.0,1007.0,1077,1922,1950,1,6,IDOTRR,91000,74
6,754,0.0,0.0,520.0,520,1935,1982,1,5,IDOTRR,84500,42
6,984,1.0,308.0,984.0,984,1930,1950,1,6,IDOTRR,90000,74
5,1422,1.0,288.0,806.0,1081,1951,1951,1,7,Sawyer,137500,73
6,1921,2.0,576.0,1921.0,1921,1964,1964,2,8,Sawyer,150000,60
5,1640,2.0,394.0,0.0,1640,1950,1950,1,7,Sawyer,131000,74
5,1352,1.0,288.0,1062.0,1352,1958,1958,1,6,ClearCr,130000,66
5,1032,1.0,260.0,0.0,1032,1935,1950,1,6,Edwards,125000,74
5,879,1.0,180.0,830.0,879,1936,1950,1,4,SWISU,80000,74
7,1073,1.0,246.0,1073.0,1073,2004,2004,2,4,SWISU,157000,20
4,1382,2.0,459.0,1051.0,1382,1963,1979,1,6,Sawyer,148000,45
4,1296,2.0,516.0,0.0,1296,1967,1967,2,6,Sawyer,90000,57
6,1068,1.0,264.0,1059.0,1068,1963,2003,1,6,Sawyer,154500,21
5,1064,2.0,528.0,1064.0,1064,1967,1967,1,6,Sawyer,153600,57
5,1320,2.0,564.0,1164.0,1320,1966,1966,1,6,Sawyer,164500,58
6,934,1.0,336.0,912.0,934,1964,1964,1,4,Sawyer,132000,60
5,1059,1.0,286.0,1059.0,1059,1966,1966,1,6,Sawyer,142500,58
5,1159,1.0,336.0,1051.0,1159,1968,1968,1,7,Sawyer,158000,56
6,1400,2.0,440.0,672.0,672,1978,1978,1,6,Sawyer,149500,46
5,1458,2.0,512.0,1176.0,1458,1967,1967,1,7,Sawyer,165000,57
5,1721,2.0,440.0,1461.0,1721,1968,1993,2,7,Sawyer,180000,31
6,1040,2.0,616.0,960.0,1040,1978,1978,1,6,Sawyer,160500,46
5,1967,2.0,580.0,1967.0,1967,1977,1977,2,10,Sawyer,156500,47
5,1949,2.0,586.0,1949.0,1949,1977,1977,2,10,Sawyer,157000,47
5,1920,2.0,451.0,1052.0,1252,1958,1958,2,8,Sawyer,172500,66
5,1803,2.0,484.0,1134.0,1803,1957,2000,2,8,Sawyer,155000,24
5,1779,2.0,454.0,1763.0,1779,1955,1974,1,6,Sawyer,170000,50
5,872,1.0,322.0,872.0,872,1924,1950,1,5,Sawyer,105000,74
4,960,1.0,364.0,648.0,960,1965,2001,0,3,Sawyer,145000,23
5,1437,2.0,576.0,1188.0,1437,1956,1987,1,6,Sawyer,168000,37
7,1830,2.0,521.0,1865.0,1830,1967,1967,1,6,ClearCr,278000,57
5,1000,2.0,575.0,1000.0,1000,1963,1963,1,4,ClearCr,164000,61
7,2287,2.0,667.0,1304.0,1304,1953,1953,2,7,ClearCr,225000,71
5,810,2.0,576.0,782.0,810,1971,1972,1,4,Sawyer,130000,52
5,894,2.0,440.0,864.0,894,1974,1974,1,5,Sawyer,142500,50
7,1700,1.0,450.0,430.0,880,1980,1981,2,7,ClearCr,148400,43
7,1453,2.0,445.0,1453.0,1453,1986,1986,1,6,ClearCr,190000,38
4,1350,2.0,504.0,967.0,1350,1954,1954,1,6,Edwards,146000,70
5,1150,1.0,215.0,799.0,799,1942,1950,1,6,Edwards,128000,74
5,2008,1.0,230.0,896.0,1112,1948,2002,3,8,Edwards,225000,22
6,2201,2.0,432.0,697.0,1575,1966,1966,2,8,Edwards,274970,58
6,2009,3.0,795.0,672.0,1337,1928,1950,2,8,Edwards,235000,74
6,3672,2.0,836.0,1836.0,1836,1935,1990,3,7,Edwards,415000,34
5,1560,2.0,528.0,1776.0,1560,1962,1962,2,6,Edwards,182000,62
5,1488,2.0,569.0,0.0,1488,1952,2002,1,7,Edwards,135000,22
